date,ano,section,title,url,palavras_chave,frame_predominante,area,abrangencia,instituicoes,pessoas
09/01/2025,2025,ciência,Egito descobre blocos nos arredores de templo de rainha,https://www1.folha.uol.com.br/ciencia/2025/01/egito-descobre-blocos-decorados-nos-arredores-de-templo-da-rainha-hatshepsut.shtml,"[""arqueologia"", ""templo"", ""rainha Hatshepsut"", ""Luxor"", ""Zahi Hawass"", ""tumba"", ""Egito"", ""antiguidades""]",DESCOBERTA_CIENTIFICA,Ciências Humanas,NACIONAL,[],"[""Zahi Hawass""]"
09/01/2025,2025,ciência,Nasa deixa para Trump decisão sobre rochas de Marte,https://www1.folha.uol.com.br/ciencia/2025/01/nasa-deixa-para-trump-decisao-sobre-como-trazer-rochas-de-marte.shtml,"[""Nasa"", ""Marte"", ""rochas"", ""missão"", ""Bill Nelson"", ""Agência Espacial Europeia"", ""Perseverance""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Nasa"", ""Agência Espacial Europeia""]","[""Bill Nelson"", ""Donald Trump"", ""Jared Isaacman""]"
10/01/2025,2025,ciência,Isaac Newton é ligado a ouro do Brasil e escravidão,https://www1.folha.uol.com.br/ciencia/2025/01/parte-da-fortuna-de-isaac-newton-pode-ter-tido-origem-no-ouro-do-brasil-diz-livro.shtml,"[""Isaac Newton"", ""ouro"", ""Brasil"", ""escravidão"", ""Casa da Moeda"", ""Nat Dyer"", ""economia"", ""David Ricardo""]",IMPACTO_SOCIAL,Ciências Sociais Aplicadas,INTERNACIONAL,"[""Casa da Moeda"", ""Universidade de Cambridge""]","[""Isaac Newton"", ""Nat Dyer""]"
10/01/2025,2025,ciência,Cientistas dizem que Milei quer aprofundar ajuste no setor,https://www1.folha.uol.com.br/ciencia/2025/01/cientistas-argentinos-dizem-que-milei-busca-aprofundar-ajuste-no-setor.shtml,"[""Javier Milei"", ""programas científicos"", ""ciências sociais"", ""ciências ambientais"", ""avaliação"", ""Plano Estratégico"", ""Conicet"", ""ajuste orçamentário""]",RISCO_E_AMEACA,Ciências Sociais Aplicadas,NACIONAL,"[""Conicet""]","[""Rodrigo Quiroga""]"
10/01/2025,2025,ciência,Blue Origin: foguete New Glenn deve fazer estreia domingo,https://www1.folha.uol.com.br/ciencia/2025/01/foguete-new-glenn-da-blue-origin-deve-fazer-sua-estreia-neste-domingo.shtml,"[""Blue Origin"", ""New Glenn"", ""Jeff Bezos"", ""SpaceX"", ""satélites"", ""Cabo Canaveral"", ""lançamento""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Blue Origin"", ""SpaceX""]","[""Jeff Bezos"", ""Elon Musk"", ""Caleb Henry""]"
10/01/2025,2025,ciência,Cientista da USP de Ribeirão recebe prêmio internacional,https://www1.folha.uol.com.br/ciencia/2025/01/pesquisadora-da-usp-de-ribeirao-recebe-premio-internacional-para-jovens-cientistas.shtml,"[""Fabiana Maria das Graças Corsi Zuelli"", ""prêmio internacional"", ""ciências médicas"", ""FMRP"", ""CNPq"", ""Crid"", ""saúde mental"", ""pesquisa""]",PERSONALIZACAO_E_HUMANIZACAO,Ciências da Saúde,NACIONAL,"[""USP"", ""FMRP"", ""CNPq"", ""Fapesp"", ""Crid""]","[""Fabiana Maria das Graças Corsi Zuelli""]"
10/01/2025,2025,ciência,Bolhas de milhões de anos podem resolver mistério,https://www1.folha.uol.com.br/ciencia/2025/01/as-bolhas-de-milhoes-de-anos-que-podem-resolver-misterio-da-idade-do-gelo.shtml,"[""gelo"", ""Antártida"", ""clima"", ""bolhas de ar"", ""ciclos glaciais"", ""Instituto Italiano de Ciências Polares"", ""Universidade Ca' Foscari de Veneza"", ""British Antarctic Survey""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Instituto Italiano de Ciências Polares"", ""Universidade Ca' Foscari de Veneza"", ""British Antarctic Survey""]","[""Carlo Barbante"", ""Robert Mulvaney""]"
10/01/2025,2025,ciência,Plutão pode ter capturado lua Caronte após 'dança e beijo',https://www1.folha.uol.com.br/ciencia/2025/01/plutao-pode-ter-capturado-sua-maior-lua-apos-danca-e-beijo.shtml,"[""Plutão"", ""Caronte"", ""Sistema Solar"", ""Cinturão de Kuiper"", ""colisão"", ""cientista planetário"", ""Universidade do Arizona""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Universidade do Arizona"", ""Universidade de Washington""]","[""Adeene Denton"", ""Erik Asphaug"", ""Bill McKinnon""]"
10/01/2025,2025,ciência,Idade do Gelo: as antigas bolhas que podem resolver mistério,https://www.bbc.com/portuguese/articles/c2kxkyq7z51o,"[""Idade do Gelo"", ""Antártica"", ""núcleo de gelo"", ""bolhas de ar"", ""mudanças climáticas"", ""Instituto Italiano de Ciências Polares"", ""Carlo Barbante""]",DESCOBERTA_CIENTIFICA,Ciências Ambientais,INTERNACIONAL,"[""Universidade Ca' Foscari de Veneza"", ""Instituto Italiano de Ciências Polares""]","[""Carlo Barbante""]"
10/01/2025,2025,ciência,Aquecimento global: os gráficos que mostram como 2024 foi o ano mais quente já registrado,https://www.bbc.com/portuguese/articles/czj3yem097po,"[""aquecimento global"", ""emissões de gases"", ""Copernicus"", ""António Guterres"", ""mudanças climáticas"", ""temperaturas médias"", ""El Niño""]",RISCO_E_AMEACA,Ciências Ambientais,INTERNACIONAL,"[""Copernicus"", ""Organização das Nações Unidas"", ""Met Office"", ""Nasa""]","[""António Guterres"", ""Samantha Burgess""]"
10/01/2025,2025,saúde,"Hormônios femininos podem impactar na sensibilidade à dor, diz estudo",https://www.cnnbrasil.com.br/saude/hormonios-femininos-podem-impactar-na-sensibilidade-a-dor-diz-estudo/,"[""hormônios sexuais"", ""sensibilidade à dor"", ""ciclo estral"", ""ratas Wistar"", ""progesterona"", ""tratamentos personalizados"", ""Universidade de São Paulo"", ""Sociedade Brasileira de Neurociências e Comportamento""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,NACIONAL,"[""Universidade de São Paulo"", ""Instituto de Ciências Biomédicas"", ""Sociedade Brasileira de Neurociências e Comportamento""]","[""Natasha Farias Marques"", ""Marucia Chacur""]"
11/01/2025,2025,ciência,Entenda por que Sol pode ter um gêmeo perdido,https://www1.folha.uol.com.br/ciencia/2025/01/as-pistas-achadas-por-cientistas-de-gemeo-perdido-do-sol.shtml,"[""Sol"", ""estrela binária"", ""Via Láctea"", ""Gongjie Li"", ""Nêmesis"", ""astrofísica"", ""Universidade Queen's"", ""Perseus""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Instituto de Tecnologia da Geórgia"", ""Universidade Queen's""]","[""Gongjie Li"", ""Sarah Sadavoy""]"
11/01/2025,2025,ciência,O que a ciência sabe sobre o envelhecimento do cérebro?,https://g1.globo.com/ciencia/noticia/2025/01/11/o-que-a-ciencia-sabe-sobre-o-envelhecimento-do-cerebro.ghtml,"[""envelhecimento"", ""cérebro"", ""declínio cognitivo"", ""Alzheimer"", ""neurociência"", ""genética"", ""estilo de vida""]",INERTEZA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Escola Superior de Medicina Weill Cornell"", ""Universidade de Cambridge""]","[""Costantino Iadecola"", ""David Rubinsztein""]"
11/01/2025,2025,ciência,Autismo sintomas: excesso de telas em crianças pode causar comportamentos que confundem diagnóstico?,https://www.bbc.com/portuguese/articles/cd758lwrrwdo,"[""autismo"", ""excesso de telas"", ""comportamentos"", ""crianças"", ""neuropediatra"", ""interação social"", ""fonoaudiologia""]",RISCO_E_AMEACA,Ciências da Saúde,NACIONAL,[],"[""Nadia David Peres""]"
11/01/2025,2025,ciência,Antártida: países que reivindicam controle do continente gelado,https://www.bbc.com/portuguese/articles/c75w597dgvlo,"[""Antártida"", ""soberania"", ""Chile"", ""Argentina"", ""Reino Unido"", ""exploradores"", ""território"", ""governo""]",POLITICA_CIENTIFICA_E_GOVERNANCA,Ciências Humanas,INTERNACIONAL,[],"[""Gabriel Boric""]"
11/01/2025,2025,ciência,Astronomia: as pistas de 'gêmeo perdido' do Sol,https://www.bbc.com/portuguese/articles/czjdje48lnko,"[""Sol"", ""estrela binária"", ""Via Láctea"", ""Gongjie Li"", ""Nêmesis"", ""buraco negro"", ""astronomia""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Instituto de Tecnologia da Geórgia""]","[""Gongjie Li""]"
11/01/2025,2025,ciência,As pistas achadas por cientistas de 'gêmeo perdido' do Sol,https://g1.globo.com/ciencia/noticia/2025/01/11/as-pistas-achadas-por-cientistas-de-gemeo-perdido-do-sol.ghtml,"[""Sol"", ""estrela binária"", ""Gongjie Li"", ""Instituto de Tecnologia da Geórgia"", ""Nêmesis"", ""Via Láctea"", ""astronomia""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Instituto de Tecnologia da Geórgia""]","[""Gongjie Li""]"
11/01/2025,2025,ciência,Chimpanzés desenvolveram adaptações genéticas a habitats,https://www1.folha.uol.com.br/ciencia/2025/01/chimpanzes-desenvolveram-adaptacoes-geneticas-a-diferentes-habitats.shtml,"[""chimpanzés"", ""adaptações genéticas"", ""malária"", ""habitat"", ""diversidade genética"", ""Aida Andrés"", ""University College London"", ""Organização Mundial da Saúde""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""University College London"", ""Organização Mundial da Saúde""]","[""Aida Andrés""]"
12/01/2025,2025,ciência,"Luva gera correria na Antártida, e cientistas se vigiam",https://www1.folha.uol.com.br/ciencia/2025/01/tu-nao-deixas-nada-na-antartida-a-nao-ser-pegadas-diz-cientista-em-sua-2a-expedicao.shtml,"[""Antártida"", ""Criosfera 2"", ""microplástico"", ""expedição"", ""geógrafa"", ""climatologista"", ""UFRGS""]",IMPACTO_SOCIAL,Ciências Ambientais,NACIONAL,"[""UFRGS""]","[""Venisse Schossler""]"
12/01/2025,2025,ciência,Semente de mil anos é cultivada em Israel,https://www1.folha.uol.com.br/ciencia/2025/01/semente-de-mil-anos-e-cultivada-em-israel-e-vira-arvore-sem-equivalente-no-mundo.shtml,"[""bálsamo de Gileade"", ""semente"", ""Jerusalém"", ""Hospital Hadassah"", ""Universidade Hebraica"", ""Sarah Sallon"", ""Elaine Solowey""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Hospital Hadassah"", ""Universidade Hebraica"", ""Instituto Arava de Estudos Ambientais""]","[""Sarah Sallon"", ""Elaine Solowey""]"
12/01/2025,2025,ciência,O raro 'desfile' de planetas nos céus de 2025,https://www1.folha.uol.com.br/ciencia/2025/01/o-raro-desfile-de-planetas-que-podera-ser-visto-no-ceu-em-2025.shtml,"[""alinhamento planetário"", ""astronomia"", ""planetas"", ""eclíptica"", ""Nasa"", ""fenômeno""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Exatas e da Terra,NACIONAL,"[""Nasa"", ""LiveScience""]",[]
12/01/2025,2025,mundo,O raro 'desfile' de planetas que poderá ser visto no céu em 2025,https://g1.globo.com/mundo/noticia/2025/01/12/o-raro-desfile-de-planetas-que-podera-ser-visto-no-ceu-em-2025.ghtml,"[""alinhamento planetário"", ""planetas"", ""Sistema Solar"", ""Nasa"", ""astronomia"", ""eclíptica"", ""fenômeno""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Exatas e da Terra,NACIONAL,"[""Nasa"", ""Unesp""]",[]
12/01/2025,2025,blog longevidade: modo de usar,Psicóloga ensina a controlar a ansiedade e achar um propósito de vida,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/01/12/psicologa-ensina-a-controlar-a-ansiedade-e-achar-um-proposito-de-vida.ghtml,"[""ansiedade"", ""propósito de vida"", ""Martha Beck"", ""intuição"", ""criatividade"", ""medo""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Humanas,INTERNACIONAL,[],"[""Martha Beck""]"
12/01/2025,2025,ciência,Exercício: como 2 horas de atividade física por semana pode mudar sua vida,https://www.bbc.com/portuguese/articles/cgl9l79rp34o,"[""exercício físico"", ""saúde cardiovascular"", ""risco cardíaco"", ""condicionamento físico"", ""maratona""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,NACIONAL,[],"[""Peter Swoboda""]"
12/01/2025,2025,ciência,Muito além de subir pelas paredes: aranhas usam as patas como órgãos olfativos,https://g1.globo.com/ciencia/noticia/2025/01/12/muito-alem-de-subir-pelas-paredes-aranhas-usam-as-patas-como-orgaos-olfativos.ghtml,"[""aranhas"", ""sensilas de poro de parede"", ""feromônios sexuais"", ""Argiope bruennichi"", ""olfato""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,NACIONAL,"[""Proceedings of the National Academy of Sciences""]","[""Gabriele Uhl"", ""Dan Dan Zhang"", ""Hong Lei Wang""]"
12/01/2025,2025,ciência,Incêndios em Los Angeles: 5 imagens que explicam a rápida propagação do fogo,https://www.bbc.com/portuguese/articles/c4gx59jvvelo,"[""incêndios"", ""Los Angeles"", ""vegetação"", ""El Niño"", ""clima"", ""risco"", ""ciências do fogo"", ""Maria Lucia Ferreira Barbosa""]",RISCO_E_AMEACA,Ciências Ambientais,INTERNACIONAL,"[""Universidade de Edimburgo"", ""Centro de Ecologia e Hidrologia do Reino Unido""]","[""Rory Hadden"", ""Maria Lucia Ferreira Barbosa""]"
12/01/2025,2025,ciência,Incêndios em Los Angeles: 3 fatores que fazem da tragédia a 'mais destrutiva' da história da cidade,https://www.bbc.com/portuguese/articles/c4glg1k00n0o,"[""incêndios"", ""Los Angeles"", ""ventos de Santa Ana"", ""destruição"", ""perdas econômicas"", ""Corpo de Bombeiros"", ""prefeita""]",RISCO_E_AMEACA,Ciências Ambientais,INTERNACIONAL,"[""Corpo de Bombeiros do Condado de Los Angeles""]","[""Anthony C. Marrone"", ""Karen Bass""]"
12/01/2025,2025,inovação,'Gêmeo digital': IA pode replicar personalidades humanas com 85% de precisão,https://g1.globo.com/inovacao/noticia/2025/01/12/gemeo-digital-ia-pode-replicar-personalidades-humanas-com-85percent-de-precisao.ghtml,"[""inteligência artificial"", ""duplicata digital"", ""personalidade"", ""Google DeepMind"", ""Universidade de Stanford"", ""ciências sociais"", ""metodologia qualitativa""]",INOVACAO_TECNOLOGICA,Interdisciplinar,INTERNACIONAL,"[""Google DeepMind"", ""Universidade de Stanford""]","[""Joon Sung Park""]"
12/01/2025,2025,ciência,7 formas comprovadas de ajudar o planeta em 2025,https://www.bbc.com/portuguese/articles/cz0rkn9v8gmo,"[""mudanças climáticas"", ""emissões de carbono"", ""dieta vegana"", ""sustentabilidade"", ""energia renovável"", ""agricultura"", ""biodiversidade""]",PROMESSA_E_BENEFICIOS,Ciências Ambientais,NACIONAL,"[""BBC""]","[""Martha Henriques"", ""Zaria Gorvett""]"
13/01/2025,2025,ciência,Ovo faz bem ou faz mal à saúde? Confira o que diz a ciência,https://www.bbc.com/portuguese/articles/ce8ydvrxx4ro,"[""ovo"", ""colesterol"", ""doenças cardíacas"", ""nutrição"", ""vitamina D"", ""lipoproteínas"", ""saúde""]",INCESTE_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Universidade de Connecticut""]","[""Christopher Blesso""]"
13/01/2025,2025,ciência,Ação humana causou extinção de cangurus há 40 mil anos,https://www1.folha.uol.com.br/ciencia/2025/01/acao-humana-e-nao-mudanca-do-clima-levou-a-extincao-de-especies-de-cangurus-ha-40-mil-anos.shtml,"[""cangurus"", ""extinção"", ""Homo sapiens"", ""Pleistoceno"", ""Universidade Flinders"", ""Museu e Galeria de Arte do Território do Norte"", ""dieta"", ""megafauna""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade Flinders"", ""Museu e Galeria de Arte do Território do Norte""]","[""Sam Arman""]"
13/01/2025,2025,ciência,Blue Origin adia 1º lançamento de seu foguete New Glenn,https://www1.folha.uol.com.br/ciencia/2025/01/blue-origin-adia-o-primeiro-lancamento-de-seu-foguete-new-glenn.shtml,"[""Blue Origin"", ""New Glenn"", ""Jeff Bezos"", ""SpaceX"", ""NASA"", ""corrida espacial"", ""tecnologia de foguetes""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Blue Origin"", ""NASA""]","[""Jeff Bezos"", ""Ariane Cornell"", ""G. Scott Hubbard"", ""David Limp""]"
13/01/2025,2025,ciência,A cachorra brasileira que sabe 200 palavras,https://www1.folha.uol.com.br/ciencia/2025/01/cachorra-superdotada-a-border-collie-brasileira-que-sabe-200-palavras-e-virou-estrela-de-pesquisa.shtml,"[""cachorros"", ""habilidade cognitiva"", ""border collie"", ""Universidade Eötvös Loránd"", ""Universidade de São Paulo"", ""adestramento"", ""Gaia""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade Eötvös Loránd"", ""Universidade de São Paulo""]","[""Isabella Ruiz"", ""Raphael Ballet"", ""Carolina Jardim""]"
13/01/2025,2025,ciência,Bezos não vê ameaça de relação entre Musk e Trump,https://www1.folha.uol.com.br/ciencia/2025/01/bezos-nao-ve-ameaca-de-relacao-entre-musk-e-trump-para-corrida-espacial.shtml,"[""Jeff Bezos"", ""Elon Musk"", ""Blue Origin"", ""SpaceX"", ""New Glenn"", ""Nasa"", ""Donald Trump""]",COMPETICAO_E_PRESTIGIO,Engenharias,INTERNACIONAL,"[""Blue Origin"", ""SpaceX"", ""Nasa""]","[""Jeff Bezos"", ""Elon Musk"", ""Donald Trump""]"
14/01/2025,2025,ciência,O que sentimos e pensamos no momento da morte?,https://g1.globo.com/ciencia/noticia/2025/01/14/o-que-sentimos-e-pensamos-no-momento-da-morte.ghtml,"[""atividade cerebral"", ""experiências de quase morte"", ""ondas gama"", ""córtex somatossensorial"", ""Universidade de Jaén"", ""Universidade de Michigan""]",DESCOBERTA_CIENTIFICA,Ciências da Saúde,INTERNACIONAL,"[""Universidade de Jaén"", ""Universidade de Michigan""]","[""Francisco José Esteban Ruiz""]"
14/01/2025,2025,blog longevidade: modo de usar,"Geração sanduíche, que cuida de filhos e pais idosos, enfrenta maior declínio físico e mental",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2025/01/14/geracao-sanduiche-que-cuida-de-filhos-e-pais-idosos-enfrenta-maior-declinio-fisico-e-mental.ghtml,"[""geração sanduíche"", ""cuidadores"", ""saúde mental"", ""saúde física"", ""University College London"", ""Baowen Xue"", ""envelhecimento da população""]",RISCO_E_AMEACA,Ciências da Saúde,INTERNACIONAL,"[""University College London""]","[""Baowen Xue""]"
14/01/2025,2025,ciência,Demência: metade dos casos no Brasil podem ser evitados,https://www.bbc.com/portuguese/articles/cy47x3wr981o,"[""demência"", ""fatores de risco"", ""Universidade de São Paulo"", ""políticas públicas"", ""saúde"", ""América Latina"", ""educação"", ""hipertensão""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,NACIONAL,"[""Faculdade de Medicina da Universidade de São Paulo""]","[""André Biernath"", ""Regina Silva Paradela""]"
14/01/2025,2025,ciência,Aranhas sentem pelas patas 'perfume' emitido por fêmeas,https://www1.folha.uol.com.br/ciencia/2025/01/aranhas-sentem-pelas-patas-perfume-emitido-por-femeas-para-atrair-parceiros.shtml,"[""aranhas"", ""olfato"", ""Argiope bruennichi"", ""feromônios"", ""sensilas"", ""Universidade de Greifswald""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Greifswald""]","[""Carsten Müller"", ""Hong-Lei Wang"", ""Gabriele Uhl""]"
14/01/2025,2025,ciência,Espécie mais venenosa da aranha é descoberta na Austrália,https://www1.folha.uol.com.br/ciencia/2025/01/cientistas-australianos-descobrem-especie-maior-e-mais-venenosa-da-aranha-teia-de-funil.shtml,"[""aranha-teia-de-funil"", ""Atrax robustus"", ""Big Boy"", ""Kane Christensen"", ""Museu Australiano"", ""Universidade Flinders"", ""Instituto Leibniz""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Museu Australiano"", ""Universidade Flinders"", ""Instituto Leibniz""]","[""Kane Christensen""]"
14/01/2025,2025,ciência,Por que homens não têm um osso no pênis,https://www1.folha.uol.com.br/ciencia/2025/01/por-que-homens-nao-tem-um-osso-no-penis-como-outros-animais.shtml,"[""pênis"", ""ereção"", ""báculo"", ""mamíferos"", ""fisiologia"", ""saúde sexual""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Biológicas,NACIONAL,[],[]
